time,ego_velocity,leader_velocity,ego_acceleration,leader_acceleration,space_gap
571.2,28.343833751113234,29.349,0.5555693246290655,0.5699999999998565,131.1477615054688
571.3,28.40083498926086,29.406,0.570012381476802,0.5700000000005044,131.24827806845
571.4,28.459136102524848,29.464,0.5830111326397414,0.5799999999998664,131.34877951386073
571.5,28.518607103392934,29.522,0.5947100086807283,0.5799999999998664,131.44919235356485
571.6,28.579131003101935,29.583,0.6052389970898722,0.6099999999998608,131.54955544824014
571.7,28.64060251176866,29.643,0.6147150866670994,0.5999999999998863,131.64986877249663
571.8,28.702926868494476,29.7,0.6232435672587394,0.5700000000005044,131.74984230348338
571.9,28.765957949488506,29.754,0.6303108099401438,0.5399999999998977,131.84909806258426
572.0,28.829439529359405,29.805,0.6348157987088604,0.5099999999998679,131.9472781886419
572.1,28.893075241087466,29.853,0.6363571172804617,0.47999999999990905,132.04405245011958
572.2,28.956543079873498,29.896,0.6346783878601737,0.42999999999989486,132.13902153407156
572.3,29.019472008643504,29.937,0.6292892877006246,0.41000000000037656,132.23187077964562
572.4,29.08151692814791,29.975,0.6204491950439098,0.3799999999999162,132.32242133280607
572.5,29.142347747030463,30.012,0.6083081888253957,0.3699999999999062,132.41057809904717
572.6,29.201690033259805,30.047,0.5934228622932851,0.3499999999999218,132.4963262100327
572.7,29.259307336367925,30.081,0.576173031081083,0.3399999999999119,132.57967634155133
572.8,29.315017087349904,30.116,0.5570975098203114,0.3500000000003197,132.66081012036537
572.9,29.368712313403012,30.152,0.5369522605309677,0.35999999999993176,132.74002365032774
573.0,29.42034903248106,30.19,0.5163671907803654,0.3799999999999162,132.81767058303356
573.1,29.46994904387217,30.228,0.4960001139109862,0.3799999999999162,132.8940556792159
573.2,29.51756266355792,30.266,0.4761361968574009,0.37999999999988066,132.96938009384442
573.3,29.563263522975404,30.304,0.4570085941752507,0.38000000000034817,133.04383878451767
573.4,29.607144050048326,30.343,0.4388052707291355,0.38999999999992613,133.1176684058665
573.5,29.64932419866519,30.383,0.4218014861685658,0.39999999999990055,133.19114499343084
573.6,29.689946413394473,30.423,0.4062221472927443,0.39999999999990055,133.26448146282786
573.7,29.729158627850893,30.465,0.392122144564116,0.41999999999992044,133.3379262107656
573.8,29.767137110327784,30.51,0.37978482476925013,0.45000000000042634,133.4118614238566
573.9,29.804094681720056,30.561,0.36957571392262867,0.5099999999998679,133.48684983425423
574.0,29.84031511183796,30.606,0.36220430117897257,0.44999999999991475,133.56297934457635
574.1,29.875987710137714,30.643,0.35672598299745073,0.3699999999999062,133.63961420347758
574.2,29.911184878103597,30.677,0.3519716796587341,0.3399999999999119,133.71625557406554
574.3,29.945938267358212,30.714,0.3475338925464478,0.37000000000032685,133.7929494167924
574.4,29.98032210306009,30.754,0.3438383570187132,0.3999999999999361,133.8700363982715
574.5,30.01444843224488,30.797,0.341263291847815,0.42999999999989486,133.94784787150627
574.6,30.048463100004476,30.84,0.340146677595882,0.42999999999989486,134.02655229489383
574.7,30.0825007664651,30.884,0.34037666460615806,0.4399999999999048,134.10620410157037
574.8,30.11669839710619,30.928,0.34197630641121723,0.440000000000405,134.18684414339174
574.9,30.151179568495177,30.97,0.34481171388978504,0.4199999999998849,134.2683502451117
575.0,30.186024788816564,31.011,0.3484522032137926,0.4099999999999105,134.35054002724613
575.1,30.2212879787077,31.042,0.35263189891129676,0.3099999999999531,134.43282438886993
575.2,30.256864656669542,31.061,0.35576677961833686,0.18999999999994033,134.5140667571011
575.3,30.292484679620024,31.078,0.3562002295051526,0.17000000000014923,134.59354929028655
575.4,30.3278841898045,31.108,0.35399510184467964,0.29999999999994315,134.67183084681534
575.5,30.3630115755472,31.155,0.35127385742694506,0.4699999999998991,134.75043605854776
575.6,30.39805694608525,31.204,0.35045370538042525,0.4899999999998835,134.83033263246617
575.7,30.433224465481203,31.247,0.35167519395941904,0.42999999999989486,134.91131856188787
575.8,30.46861417858481,31.29,0.35389713103642334,0.4300000000003837,134.99307662968448
575.9,30.504314598793325,31.34,0.3570042020850448,0.4999999999998934,135.0759301908156
576.0,30.540507389699826,31.394,0.3619279090649198,0.5399999999998621,135.16038909139095
576.1,30.57741743336196,31.439,0.3691004366212227,0.44999999999991475,135.24614285023787
576.2,30.61510112964116,31.473,0.3768369627919296,0.3399999999999119,135.33211692208775
576.3,30.653422504204617,31.501,0.3832137456348887,0.28000000000027714,135.41739074039538
